"Name","Code","Last","Change","%","Vol","Buy Vol","Buy Price","Sell Price","Sell Vol","Open","High","Low","Previous Close","Value","Sector","Remarks","Timestamp"
"Sabana REIT","M1GU","0.945","0.0050","0.52910054","1069.0","47.0","0.945","0.95","249.0","0.94","0.95","0.94","0.94","1010155.0","9",,"2011-07-26 18:22:40",
"SaizenREIT","DZ8U","0.16","0.0020","1.25","1900.0","169.0","0.16","0.161","225.0","0.159","0.16","0.158","0.158","303250.0","9",,"2011-07-26 18:22:40",
"Sakae","5DO","0.199","0.0","0.0","15.0","165.0","0.19","0.2","36.0","0.199","0.199","0.195","0.199","2945.0","6",,"2011-07-26 18:22:40",
"Samko","E6R","0.188","0.0030","1.5957448","2187.0","280.0","0.187","0.188","22.0","0.185","0.191","0.185","0.185","411655.0","2",,"2011-07-26 18:22:40",
"Samudera","S56","0.18","-0.01","-5.5555553","36.0","30.0","0.186","0.195","122.0","0.18","0.18","0.18","0.19","6480.0","7",,"2011-07-26 18:22:40",
"San Teh","S46","0.0","0.0","0.0","0.0","5.0","0.37","0.385","21.0","0.0","0.0","0.0","0.37","0.0","2",,"2011-07-26 18:22:40",
"Santak","580","0.0","0.0","0.0","0.0","60.0","0.16","0.175","100.0","0.0","0.0","0.0","0.173","0.0","2",,"2011-07-26 18:22:40",
"Sapphire Corp","NF1","0.235","0.0","0.0","201.0","208.0","0.235","0.24","156.0","0.235","0.24","0.235","0.235","47530.0","3",,"2011-07-26 18:22:40",
"Sarin","U77","0.0","0.0","0.0","0.0","1.0","0.985","1.01","5.0","0.0","0.0","0.0","0.99","0.0","A",,"2011-07-26 18:22:40",
"SATS","S58","2.58","0.0","0.0","3136.0","175.0","2.57","2.58","51.0","2.58","2.59","2.57","2.58","8092160.0","A","CD","2011-07-26 18:22:40",
"SBI Offsh","5PL","0.0","0.0","0.0","0.0","10.0","0.19","0.2","100.0","0.0","0.0","0.0","0.195","0.0","4",,"2011-07-26 18:22:40",
"SBSTransit 500","S61","1.87","-0.0050","-0.26737967","65.0","3.0","1.87","1.88","4.5","1.875","1.88","1.86","1.875","121602.0","7",,"2011-07-26 18:22:40",
"Scintronix","T20","0.0","0.0","0.0","0.0","20.0","0.04","0.046","30.0","0.0","0.0","0.0","0.038","0.0","2",,"2011-07-26 18:22:40",
"ScorpioE","5HW","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.12","0.0","4",,"2011-07-26 18:22:40",
"SCGlobal","D2S","1.42","-0.035","-2.464789","3.0","6.0","1.42","1.445","6.0","1.42","1.42","1.42","1.455","4260.0","9",,"2011-07-26 18:22:40",
"SeeHS","566","0.21","0.0050","2.3809524","1965.0","636.0","0.205","0.21","1.0","0.205","0.21","0.205","0.205","407980.0","3",,"2011-07-26 18:22:40",
"Select","5FQ","0.0","0.0","0.0","0.0","50.0","0.1","0.116","20.0","0.0","0.0","0.0","0.115","0.0","A",,"2011-07-26 18:22:40",
"Semb Corp","U96","5.13","0.03","0.5847953","1445.0","99.0","5.13","5.14","43.0","5.16","5.19","5.12","5.1","7452950.0","1",,"2011-07-26 18:22:40",
"Semb Corp.ES.1107@","OE4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"Semb Corp.ES.1108@","OP4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"SembMar","S51","5.44","0.11","2.0220587","5357.0","34.0","5.43","5.44","36.0","5.35","5.49","5.33","5.33","2.914252E7","2",,"2011-07-26 18:22:40",
"SembMar.ES.1107@","OE5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"SembMar.ES.1108@","OP3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"Serial","S69","0.15","0.0","0.0","73.0","12.0","0.15","0.152","33.0","0.15","0.15","0.15","0.15","10950.0","4",,"2011-07-26 18:22:40",
"Seroja","IW5","0.265","-0.0050","-1.8867925","10.0","70.0","0.26","0.27","11.0","0.265","0.265","0.265","0.27","2650.0","7",,"2011-07-26 18:22:40",
"SG MEDICAL","5OT","0.0","0.0","0.0","0.0","49.0","0.205","0.21","50.0","0.0","0.0","0.0","0.21","0.0","A",,"2011-07-26 18:22:40",
"SGX","S68","7.42","-0.02","-0.26954177","1717.0","26.0","7.42","7.43","18.0","7.44","7.47","7.42","7.44","1.277926E7","8",,"2011-07-26 18:22:40",
"SGX.ES.1107@","OE9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.19","0.0","5",,"2011-07-26 18:22:40",
"SGX.ES.1108@","OP1","0.0","0.0","0.0","0.0","1.0","7.39","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"Shang Asia 2kHK$","S07","0.0","0.0","0.0","0.0","6.0","19.7","20.1","10.0","0.0","0.0","0.0","20.25","0.0","6",,"2011-07-26 18:22:40",
"ShanghaiAsia","T57","0.18","0.0020","1.111111","593.0","7.0","0.18","0.181","50.0","0.18","0.182","0.18","0.178","107040.0","2",,"2011-07-26 18:22:40",
"ShangTurbo","X27","0.075","0.0","0.0","413.0","47.0","0.075","0.076","157.0","0.075","0.075","0.075","0.075","30975.0","2",,"2011-07-26 18:22:40",
"SHC Cap","565","0.0","0.0","0.0","0.0","50.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","8",,"2011-07-26 18:22:40",
"SHI ADR 10US$","K3DD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.12","0.0","2",,"2011-07-26 18:22:40",
"Silverlake","5CP","0.41","0.0","0.0","1480.0","387.0","0.41","0.415","759.0","0.41","0.415","0.405","0.41","607535.0","A",,"2011-07-26 18:22:40",
"Sim Lian","S05","0.515","0.0","0.0","25.0","110.0","0.515","0.52","78.0","0.515","0.515","0.515","0.515","12875.0","9",,"2011-07-26 18:22:40",
"SimSiangC","594","0.54","0.07","12.962962","1235.0","1.0","0.54","0.545","10.0","0.5","0.545","0.485","0.47","641480.0","4",,"2011-07-26 18:22:40",
"Sin Heng","KF4","0.151","0.0","0.0","170.0","102.0","0.151","0.155","300.0","0.151","0.151","0.151","0.151","25670.0","A",,"2011-07-26 18:22:40",
"Sinarmas","A26","0.31","-0.0050","-1.6129032","42.0","5.0","0.31","0.315","7.0","0.315","0.315","0.31","0.315","13070.0","9",,"2011-07-26 18:22:40",
"Sing Inv","S35","1.59","0.0","0.0","31.0","2.0","1.59","1.6","10.0","1.58","1.59","1.58","1.59","49190.0","8",,"2011-07-26 18:22:40",
"SingHldg","5IC","0.35","0.0050","1.4285715","1792.0","110.0","0.35","0.355","51.0","0.345","0.355","0.345","0.345","631915.0","9",,"2011-07-26 18:22:40",
"SingPost","S08","1.1","0.0","0.0","5095.0","935.0","1.095","1.1","3880.0","1.1","1.1","1.095","1.1","5595445.0","7",,"2011-07-26 18:22:40",
"SingTel","Z74","3.33","0.03","0.9009009","22997.0","96.0","3.32","3.33","1116.0","3.3","3.33","3.29","3.3","7.6013136E7","7","CD","2011-07-26 18:22:40",
"SingTel 10","Z77","3.32","0.03","0.90361446","58.92","22.25","3.31","3.33","0.47","3.29","3.32","3.29","3.29","194103.0","7","CD","2011-07-26 18:22:40",
"SingTel 100","Z78","0.0","0.0","0.0","0.0","22.0","3.3","3.33","0.2","0.0","0.0","0.0","3.29","0.0","7","CD","2011-07-26 18:22:40",
"SingTel.ES.1107@","OF0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","CD","2011-07-26 18:22:40",
"SingTel.ES.1108@","OO8","0.0","0.0","0.0","0.0","3.0","3.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","CD","2011-07-26 18:22:40",
"SingXpress","5CE","0.0","0.0","0.0","0.0","202.0","0.026","0.03","266.0","0.0","0.0","0.0","0.029","0.0","A",,"2011-07-26 18:22:40",
"SinGheeHuat","B7K","0.0","0.0","0.0","0.0","196.0","0.235","0.245","15.0","0.0","0.0","0.0","0.25","0.0","4",,"2011-07-26 18:22:40",
"Sino-Env","Y62","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.135","0.0","A",,"2011-07-26 18:22:40",
"Sinobest^","T80","0.175","0.0050","2.857143","188.0","35.0","0.165","0.17","20.0","0.17","0.175","0.17","0.17","32405.0","A",,"2011-07-26 18:22:40",
"SinoConst","F3V","0.066","0.0010","1.5151515","20.0","180.0","0.066","0.075","210.0","0.066","0.066","0.066","0.065","1320.0","3",,"2011-07-26 18:22:40",
"SinoGrandnes","JS5","0.515","0.01","1.9417477","7156.0","1533.0","0.51","0.515","227.0","0.505","0.52","0.505","0.505","3674875.0","2",,"2011-07-26 18:22:40",
"Sinopipe","X06","0.0","0.0","0.0","0.0","60.0","0.225","0.23","30.0","0.0","0.0","0.0","0.22","0.0","2",,"2011-07-26 18:22:40",
"Sinostar","C9Q","0.185","-0.0030","-1.6216216","820.0","13.0","0.176","0.185","49.0","0.186","0.19","0.176","0.188","155229.0","2",,"2011-07-26 18:22:40",
"Sinotel","D3W","0.225","0.0050","2.2222223","1137.0","12.0","0.225","0.23","418.0","0.22","0.225","0.22","0.22","253090.0","A",,"2011-07-26 18:22:40",
"SinoTechfib","AD8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.0","2",,"2011-07-26 18:22:40",
"Sinwa","5CN","0.0","0.0","0.0","0.0","20.0","0.155","0.17","114.0","0.0","0.0","0.0","0.159","0.0","4",,"2011-07-26 18:22:40",
"SitraH","5LE","0.0","0.0","0.0","0.0","30.0","0.041","0.063","15.0","0.0","0.0","0.0","0.06","0.0","4",,"2011-07-26 18:22:40",
"SI Fund","S45U","0.0","0.0","0.0","0.0","10.0","1.91","1.95","11.0","0.0","0.0","0.0","1.91","0.0","8",,"2011-07-26 18:22:40",
"SIA","C6L","14.72","0.09","0.61141306","1537.0","18.0","14.72","14.73","1.0","14.63","14.75","14.61","14.63","2.260363E7","7","CD","2011-07-26 18:22:40",
"SIA 2.15%b150930","MA6Z","0.998","-0.0010","-0.1002004","20.0","50.0","0.996","0.999","15.0","0.999","0.999","0.998","0.999","19970.0","5",,"2011-07-26 18:22:40",
"SIA 200","C6U","14.72","0.06","0.4076087","2.0","0.4","14.71","14.74","0.4","14.66","14.74","14.66","14.66","29390.0","7","CD","2011-07-26 18:22:40",
"SIA Engg","S59","4.16","-0.23","-5.5288463","803.0","26.0","4.15","4.16","44.0","4.19","4.19","4.14","4.39","3333300.0","A","XD","2011-07-26 18:22:40",
"SIA.ES.1107@","OE6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.47","0.0","5","CD","2011-07-26 18:22:40",
"SIA.ES.1108@","OP2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","CD","2011-07-26 18:22:40",
"Sky One","5MM","0.056","0.0040","7.142857","1250.0","600.0","0.052","0.056","818.0","0.056","0.056","0.056","0.052","70000.0","7",,"2011-07-26 18:22:40",
"SKM4.88%SB121120 10k","S18B","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"SKM8%JB121120Pr 10k","S28B","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.49","0.0","5",,"2011-07-26 18:22:40",
"SKY Petrol","W81","0.178","0.0","0.0","143.0","55.0","0.176","0.178","90.0","0.176","0.178","0.176","0.178","25294.0","A",,"2011-07-26 18:22:40",
"Smartflex","5RE","0.0","0.0","0.0","0.0","191.0","0.13","0.179","20.0","0.0","0.0","0.0","0.132","0.0","2",,"2011-07-26 18:22:40",
"SMB United","S16","0.24","0.0","0.0","35.0","211.0","0.24","0.245","52.0","0.24","0.245","0.24","0.24","8515.0","2",,"2011-07-26 18:22:40",
"SMRT","S53","1.875","0.0","0.0","374.0","32.0","1.875","1.88","135.0","1.875","1.88","1.87","1.875","701450.0","7",,"2011-07-26 18:22:40",
"SMRT.ES.1107@","OF1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"SMRT.ES.1108@","OO7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"SNDA ADR 10US$+","K3LD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","0.0","A",,"2011-07-26 18:22:40",
"SoonLian","5MD","0.0","0.0","0.0","0.0","25.0","0.073","0.0","0.0","0.0","0.0","0.0","0.07","0.0","4",,"2011-07-26 18:22:40",
"SoundGlobal","E6E","0.67","0.0","0.0","768.0","9.0","0.67","0.675","159.0","0.665","0.675","0.665","0.67","514135.0","A",,"2011-07-26 18:22:40",
"SoundGlobal.ES.1107@","OF2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"SoundGlobal.ES.1108@","OO6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"SoupRestn","5KI","0.149","0.0","0.0","4.0","30.0","0.147","0.149","6.0","0.15","0.15","0.149","0.149","599.0","6",,"2011-07-26 18:22:40",
"SouthernPkg","T77","0.0","0.0","0.0","0.0","94.0","0.125","0.135","35.0","0.0","0.0","0.0","0.125","0.0","2",,"2011-07-26 18:22:40",
"Sp Land","S30","7.13","0.19","2.6647966","52.0","11.0","6.99","7.13","8.0","6.95","7.13","6.94","6.94","366930.0","9",,"2011-07-26 18:22:40",
"Sp Ship","S19","0.22","0.0","0.0","35.0","125.0","0.22","0.23","150.0","0.22","0.22","0.22","0.22","7700.0","7","CD","2011-07-26 18:22:40",
"Spice i2i","M09","0.058","0.0030","5.1724143","21167.0","1000.0","0.057","0.058","435.0","0.055","0.059","0.054","0.055","1189265.0","7",,"2011-07-26 18:22:40",
"Spindex","564","0.28","0.0","0.0","110.0","10.0","0.27","0.28","99.0","0.265","0.28","0.265","0.28","30100.0","2",,"2011-07-26 18:22:40",
"SpRe","S49","0.285","-0.015","-5.263158","1.0","10.0","0.29","0.3","1.0","0.285","0.285","0.285","0.3","285.0","8",,"2011-07-26 18:22:40",
"SpWindsor","Y45","0.18","0.015","8.333333","92.0","20.0","0.18","0.21","20.0","0.18","0.18","0.18","0.165","16560.0","2",,"2011-07-26 18:22:40",
"SP AusNet@","X04","1.21","0.02","1.6528925","186.0","92.0","1.205","1.21","7.0","1.195","1.21","1.195","1.19","223975.0","D",,"2011-07-26 18:22:40",
"SP Corp","S13","0.27","0.0050","1.8518518","2771.0","10.0","0.265","0.27","99.0","0.255","0.27","0.255","0.265","734200.0","4",,"2011-07-26 18:22:40",
"SPDR DJIA 10US$@","D07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","108.6","0.0","8",,"2011-07-26 18:22:40",
"SPDR S&P500 10US$@","S27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","250.0","0.0","8",,"2011-07-26 18:22:40",
"SPH","T39","3.95","0.01","0.25316456","1003.0","87.0","3.94","3.95","34.0","3.95","3.95","3.94","3.94","3957920.0","2",,"2011-07-26 18:22:40",
"SPH.ES.1107@","OE7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"SPH.ES.1108@","OP0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"Sri Trang","NC2","1.165","0.01","0.8583691","80.0","30.0","1.155","1.17","20.0","1.16","1.165","1.16","1.155","92950.0","B",,"2011-07-26 18:22:40",
"St James","5NH","0.0","0.0","0.0","0.0","16.0","0.07","0.08","8.0","0.0","0.0","0.0","0.079","0.0","A",,"2011-07-26 18:22:40",
"St Trdg","S20","0.0","0.0","0.0","0.0","1.0","3.43","3.58","1.0","0.0","0.0","0.0","3.4","0.0","1",,"2011-07-26 18:22:40",
"StamfordLd","H07","0.635","0.01","1.5748031","375.0","2.0","0.63","0.635","199.0","0.625","0.635","0.625","0.625","235620.0","6","CD","2011-07-26 18:22:40",
"StamfordTyres","S29","0.335","0.0","0.0","237.0","20.0","0.33","0.335","48.0","0.335","0.335","0.335","0.335","79395.0","4",,"2011-07-26 18:22:40",
"Starhill Gbl","P40U","0.66","0.0050","0.75757575","4042.0","52.0","0.66","0.665","273.0","0.65","0.665","0.65","0.655","2663130.0","9","CD","2011-07-26 18:22:40",
"StarHub","CC3","2.88","0.03","1.0416666","1586.0","37.0","2.87","2.88","202.0","2.86","2.88","2.86","2.85","4555750.0","7",,"2011-07-26 18:22:40",
"StarHub.ES.1107@","OF3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"StarHub.ES.1108@","OO5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"StarPharm","X64","0.0","0.0","0.0","0.0","70.0","0.055","0.059","56.0","0.0","0.0","0.0","0.059","0.0","2",,"2011-07-26 18:22:40",
"Straco","S85","0.17","0.0","0.0","154.0","90.0","0.17","0.174","182.0","0.165","0.17","0.165","0.17","26010.0","A",,"2011-07-26 18:22:40",
"StraitsAsia","AJ1","3.06","0.02","0.6535948","4875.0","125.0","3.06","3.07","41.0","3.04","3.09","3.02","3.04","1.493048E7","C",,"2011-07-26 18:22:40",
"StraitsAsia.ES.1107@","OF5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.03","0.0","5",,"2011-07-26 18:22:40",
"StraitsAsia.ES.1108@","OO3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"Stratech","S73","0.022","-0.0020","-9.090909","22.0","1628.0","0.022","0.024","250.0","0.022","0.022","0.022","0.024","484.0","A",,"2011-07-26 18:22:40",
"StyleMerc^","N37","0.014","-0.0010","-7.142857","500.0","1099.0","0.013","0.014","12.0","0.014","0.014","0.014","0.015","7000.0","A",,"2011-07-26 18:22:40",
"ST Engg","S63","3.02","-0.03","-0.9933775","1321.0","136.0","3.02","3.04","56.0","3.05","3.05","3.02","3.05","4012840.0","1",,"2011-07-26 18:22:40",
"ST Engg.ES.1107@","OE8","3.03","0.04","1.320132","1.0","0.0","0.0","0.0","0.0","3.03","3.03","3.03","2.99","3030.0","5",,"2011-07-26 18:22:40",
"ST Engg.ES.1108@","OO9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-07-26 18:22:40",
"STATSChP","S24","0.635","0.025","3.937008","57.0","2.0","0.625","0.635","10.0","0.615","0.635","0.615","0.61","35605.0","2",,"2011-07-26 18:22:40",
"STI ETF.ES.1107@","OF4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","CD","2011-07-26 18:22:40",
"STI ETF.ES.1108@","OO4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","CD","2011-07-26 18:22:40",
"STI ETF@","ES3","3.26","0.02","0.61349696","348.0","503.0","3.24","3.27","393.0","3.23","3.26","3.23","3.24","1128750.0","8","CD","2011-07-26 18:22:40",
"STP ADR 10US$+","K3ND","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.85","0.0","2",,"2011-07-26 18:22:40",
"STXOSV","MS7","1.56","0.0050","0.32051283","10822.0","203.0","1.56","1.565","172.0","1.55","1.58","1.55","1.555","1.692891E7","7",,"2011-07-26 18:22:40",
"STXPO 100","GZ9","8.9","0.02","0.2247191","0.9","0.3","8.55","8.89","0.6","8.9","8.9","8.9","8.88","8010.0","7",,"2011-07-26 18:22:40",
"Summit","S43","0.145","0.0","0.0","780.0","58.0","0.145","0.146","44.0","0.145","0.147","0.144","0.145","113804.0","2",,"2011-07-26 18:22:40",
"Sun East","Y35","0.0","0.0","0.0","0.0","500.0","0.011","0.014","334.0","0.0","0.0","0.0","0.014","0.0","4",,"2011-07-26 18:22:40",
"Sunlight","5AI","0.028","0.0","0.0","220.0","32.0","0.028","0.036","144.0","0.028","0.028","0.028","0.028","6160.0","2",,"2011-07-26 18:22:40",
"Sunmart","C2J","0.123","0.015","12.195122","8.0","6.0","0.112","0.123","6.0","0.125","0.125","0.113","0.108","938.0","2",,"2011-07-26 18:22:40",
"Sunning Tech","T35","0.142","0.0010","0.70422536","272.0","129.0","0.141","0.142","19.0","0.141","0.142","0.141","0.141","38375.0","2",,"2011-07-26 18:22:40",
"Sunpower","5GD","0.355","-0.0050","-1.4084507","75.0","9.0","0.35","0.355","11.0","0.34","0.36","0.34","0.36","26420.0","2",,"2011-07-26 18:22:40",
"Sunray^","S38","0.0","0.0","0.0","0.0","755.0","0.013","0.02","300.0","0.0","0.0","0.0","0.016","0.0","2",,"2011-07-26 18:22:40",
"Sunright","S71","0.0","0.0","0.0","0.0","50.0","0.175","0.185","65.0","0.0","0.0","0.0","0.19","0.0","2",,"2011-07-26 18:22:40",
"Sunshine","Y34","0.044","-0.0030","-6.818182","31.0","1.0","0.044","0.045","29.0","0.042","0.049","0.042","0.047","1367.0","9",,"2011-07-26 18:22:40",
"SuntecReit","T82U","1.55","0.0050","0.32258067","4858.0","426.0","1.55","1.555","169.0","1.555","1.56","1.55","1.545","7546565.0","9","CD","2011-07-26 18:22:40",
"SunVic","A7S","0.68","0.025","3.6764705","12438.0","788.0","0.675","0.68","1314.0","0.655","0.68","0.655","0.655","8334975.0","2",,"2011-07-26 18:22:40",
"Superbowl","S48","0.33","0.015","4.5454545","60.0","38.0","0.315","0.33","16.0","0.315","0.33","0.315","0.315","19440.0","A",,"2011-07-26 18:22:40",
"SuperGroup","S10","1.48","-0.02","-1.3513514","48.0","20.0","1.475","1.48","18.0","1.5","1.5","1.48","1.5","71340.0","2",,"2011-07-26 18:22:40",
"SupPack","S47","0.087","0.0010","1.1494254","40.0","265.0","0.086","0.087","57.0","0.086","0.087","0.086","0.086","3445.0","2",,"2011-07-26 18:22:40",
"Surface MT^","S57","0.021","0.0010","4.7619047","665.0","400.0","0.021","0.022","450.0","0.021","0.021","0.021","0.02","13965.0","2",,"2011-07-26 18:22:40",
"SUNMOON","F06","0.0020","0.0","0.0","1620.0","7901.0","0.0020","0.0030","149371.0","0.0030","0.0030","0.0020","0.0020","3690.0","4",,"2011-07-26 18:22:40",
"Swiber","AK3","0.69","0.0050","0.7246377","1076.0","125.0","0.69","0.695","226.0","0.69","0.7","0.685","0.685","746630.0","A",,"2011-07-26 18:22:40",
"SwingMedia","5BQ","0.03","0.0","0.0","9953.0","45.0","0.03","0.031","6674.0","0.03","0.031","0.03","0.03","298592.0","2","CD","2011-07-26 18:22:40",
"Swissco Hldg","5FD","0.265","0.0050","1.8867925","310.0","110.0","0.26","0.265","16.0","0.26","0.265","0.26","0.26","81450.0","7",,"2011-07-26 18:22:40",
"Synear","Z75","0.16","0.0","0.0","3462.0","12.0","0.16","0.161","220.0","0.16","0.16","0.157","0.16","550338.0","2",,"2011-07-26 18:22:40",
"Tai Sin","500","0.18","0.0","0.0","444.0","30.0","0.178","0.18","354.0","0.18","0.18","0.18","0.18","79920.0","2",,"2011-07-26 18:22:40",
"Tat Hong","T03","0.785","0.01","1.2738853","77.0","13.0","0.78","0.785","46.0","0.78","0.785","0.78","0.775","60310.0","4","CD","2011-07-26 18:22:40",
"Tat Seng","T12","0.0","0.0","0.0","0.0","120.0","0.17","0.2","265.0","0.0","0.0","0.0","0.186","0.0","2",,"2011-07-26 18:22:40",
"TCIL 3k HK$","T15","0.0","0.0","0.0","0.0","27.0","1.88","1.95","39.0","0.0","0.0","0.0","1.85","0.0","2",,"2011-07-26 18:22:40",
"TCT","LG2U","2.08","0.05","2.4038463","51.0","20.0","2.04","2.08","1.0","2.0","2.08","2.0","2.03","103150.0","9","CD","2011-07-26 18:22:40",
"Techcomp","T43","0.43","0.0","0.0","10.0","62.0","0.425","0.43","20.0","0.43","0.43","0.43","0.43","4300.0","2",,"2011-07-26 18:22:40",
"TechOil&Gas","5CQ","0.96","0.015","1.5625","174.0","10.0","0.95","0.96","19.0","0.95","0.96","0.945","0.945","165475.0","A",,"2011-07-26 18:22:40",
"Teckwah","561","0.325","0.01","3.0769231","18.0","53.0","0.315","0.325","65.0","0.325","0.325","0.325","0.315","5850.0","2",,"2011-07-26 18:22:40",
"Tee Intl","M1Z","0.295","0.0","0.0","700.0","19.0","0.295","0.3","498.0","0.295","0.295","0.295","0.295","206500.0","3","CD;CD","2011-07-26 18:22:40",
"Teho","5OQ","0.0","0.0","0.0","0.0","5.0","0.12","0.16","15.0","0.0","0.0","0.0","0.155","0.0","4",,"2011-07-26 18:22:40",
"TeleChoice","T41","0.24","0.0","0.0","30.0","95.0","0.235","0.24","5.0","0.24","0.24","0.24","0.24","7200.0","4",,"2011-07-26 18:22:40",
"Teledata^","T28","0.0","0.0","0.0","0.0","1592.0","0.011","0.012","50.0","0.0","0.0","0.0","0.012","0.0","A",,"2011-07-26 18:22:40",
